"UnitName"	"UnitType"	"Stimulus"	"StimNumber"	"isi.sec"	"Zoom"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.006	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.007	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.02	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.186	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.03	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.033	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.031	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.037	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.007	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.007	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.027	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.023	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.034	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.04	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.038	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.064	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.15	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.574	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.03	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.007	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.025	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.027	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.032	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.031	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.026	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.02	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.05	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.023	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.02	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.193	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.02	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.021	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.286	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.006	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.006	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.302	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.02	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.091	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.039	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.028	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.061	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.304	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.055	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.029	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.021	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.015	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.024	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.005	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.005	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.005	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.007	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.005	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.006	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.167	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.06	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.045	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.169	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.004	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.021	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.031	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.104	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.024	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.018	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.013	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.01	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.011	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.006	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.009	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.021	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.022	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.028	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.023	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.024	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.028	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.021	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.027	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.014	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.012	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.017	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.008	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.016	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.019	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.085	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.036	"358.12"
"SC-47-3"	"SA-II"	"love"	30	0.033	"358.12"
"SC-47-3"	"SA-II"	"sadness"	31	0.012	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.004	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.006	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.011	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.015	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.014	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.011	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.008	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.009	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.011	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.009	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.011	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.013	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.011	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.017	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.015	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.017	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.017	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.015	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.015	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.016	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.015	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.017	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.018	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.021	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.024	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.024	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.026	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.03	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.034	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.038	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.043	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.044	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.052	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.04	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.033	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.032	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.04	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.041	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.046	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.042	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.031	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.024	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.02	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.019	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.026	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.027	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.035	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.036	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.034	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.031	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.034	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.039	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.034	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.043	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.039	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.06	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.056	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.037	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.027	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.03	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.043	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.088	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.086	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.041	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.027	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.032	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.031	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.03	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.065	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.045	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.099	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.048	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.046	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.116	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.055	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.084	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.08	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.072	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.031	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.024	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.026	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.041	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.037	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.026	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.034	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.037	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.028	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.022	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.027	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.023	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.025	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.031	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.032	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.03	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.024	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.029	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.032	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.041	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.038	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.044	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.037	"358.13"
"SC-47-3"	"SA-II"	"sadness"	31	0.047	"358.13"
