UnitName,UnitType,StimNumber,Stimulus,isi.sec,Presentation,time.sec,IFF
SC-27-3,SA-II,29,attention,0.002300000000104774,5,5.791600000000017,434.7826086758462
SC-27-3,SA-II,29,attention,0.023750000000063665,5,5.81535000000008,42.10526315778187
SC-27-3,SA-II,29,attention,0.21614999999997053,5,6.031500000000051,4.626416840157929
SC-27-3,SA-II,29,attention,0.0026000000000294676,5,6.03410000000008,384.6153846110255
SC-27-3,SA-II,29,attention,0.002250000000003638,5,6.036350000000084,444.44444444372584
SC-27-3,SA-II,29,attention,1.3136999999999261,5,7.35005000000001,0.7612087995737659
SC-27-3,SA-II,29,attention,0.014099999999871216,5,7.364149999999881,70.92198581625061
SC-27-3,SA-II,29,attention,0.013100000000122236,5,7.377250000000004,76.33587786188313
SC-27-3,SA-II,29,attention,0.007249999999885404,5,7.384499999999889,137.9310344849388
SC-27-3,SA-II,29,attention,0.01890000000003056,5,7.40339999999992,52.91005290996736
SC-27-3,SA-II,29,attention,0.18425000000002,5,7.58764999999994,5.42740841248245
SC-27-3,SA-II,29,attention,0.0028500000000803993,5,7.59050000000002,350.8771929725578
SC-27-3,SA-II,29,attention,0.025249999999914507,5,7.6157499999999345,39.6039603961737
SC-27-3,SA-II,29,attention,0.05885000000012042,5,7.674600000000055,16.9923534409168
SC-27-3,SA-II,29,attention,0.3335499999998319,5,8.008149999999887,2.998051266678171
SC-27-3,SA-II,29,attention,0.002900000000181535,5,8.011050000000068,344.8275861853109
SC-27-3,SA-II,29,attention,0.015749999999798092,5,8.026799999999866,63.492063492877435
SC-27-3,SA-II,29,attention,0.2055000000000291,5,8.232299999999896,4.8661800486611115
SC-27-3,SA-II,29,attention,0.0027500000001055014,5,8.235050000000001,363.63636362241306
SC-27-3,SA-II,29,attention,0.011999999999943611,5,8.247049999999945,83.33333333372492
SC-27-3,SA-II,29,attention,0.01880000000005566,5,8.26585,53.19148936154465
SC-27-3,SA-II,29,attention,1.1993499999998676,5,9.465199999999868,0.8337849668571397
SC-27-3,SA-II,29,attention,0.00595000000021173,5,9.47115000000008,168.06722688477564
SC-27-3,SA-II,29,attention,0.2389499999999316,5,9.710100000000011,4.184975936389564
SC-27-3,SA-II,29,attention,0.20374999999989996,5,9.913849999999911,4.907975460125109
SC-27-3,SA-II,29,attention,0.007950000000164437,5,9.921800000000076,125.78616351941083
SC-27-3,SA-II,29,attention,0.006049999999959255,5,9.927850000000035,165.28925619946028
SC-27-3,SA-II,29,attention,0.007100000000036744,5,9.934950000000072,140.84507042180633
SC-27-3,SA-II,29,attention,0.012999999999919964,5,9.947949999999992,76.92307692355051
SC-27-3,SA-II,29,attention,0.19744999999988977,5,10.145399999999881,5.064573309701485
SC-27-3,SA-II,29,attention,0.020500000000083674,5,10.165899999999965,48.78048780467894
SC-27-3,SA-II,29,attention,0.2188499999999749,5,10.38474999999994,4.56933973040948
SC-27-3,SA-II,29,attention,0.0025000000000545697,5,10.387249999999995,399.99999999126885
SC-27-3,SA-II,29,attention,0.0020999999999276042,5,10.389349999999922,476.19047620689247
SC-27-3,SA-II,29,attention,0.01845000000002983,5,10.407799999999952,54.200542005332416
SC-27-3,SA-II,29,attention,0.012500000000045475,5,10.420299999999997,79.99999999970896
SC-27-3,SA-II,29,attention,0.016949999999951615,5,10.437249999999949,58.997050147661035
SC-27-3,SA-II,29,attention,0.012050000000044747,5,10.449299999999994,82.98755186691174
SC-27-3,SA-II,29,attention,1.223700000000008,5,11.673000000000002,0.817193756639694
SC-27-3,SA-II,30,sadness,0.356899999999996,5,0.356899999999996,2.80190529560104
SC-27-3,SA-II,30,sadness,0.3111499999999978,5,0.6680499999999938,3.213883978788388
SC-27-3,SA-II,30,sadness,0.23700000000008004,5,0.9050500000000739,4.219409282698997
SC-27-3,SA-II,30,sadness,0.014149999999972351,5,0.9192000000000462,70.67137809201088
SC-27-3,SA-II,30,sadness,0.013950000000022555,5,0.9331500000000688,71.68458781350417
SC-27-3,SA-II,30,sadness,0.013300000000072032,5,0.9464500000001408,75.18796992440481
SC-27-3,SA-II,30,sadness,0.0153499999998985,5,0.9618000000000393,65.14657980499103
SC-27-3,SA-II,30,sadness,0.014499999999998181,5,0.9763000000000375,68.96551724138796
SC-27-3,SA-II,30,sadness,0.014000000000123691,5,0.9903000000001612,71.42857142794035
SC-27-3,SA-II,30,sadness,0.014499999999998181,5,1.0048000000001593,68.96551724138796
SC-27-3,SA-II,30,sadness,0.014549999999871943,5,1.0193500000000313,68.72852233737466
SC-27-3,SA-II,30,sadness,0.015499999999974534,5,1.0348500000000058,64.51612903236406
SC-27-3,SA-II,30,sadness,0.028800000000046566,5,1.0636500000000524,34.72222222216608
SC-27-3,SA-II,30,sadness,0.013550000000122964,5,1.0772000000001754,73.80073800671035
SC-27-3,SA-II,30,sadness,0.02769999999986794,5,1.1049000000000433,36.101083032663084
SC-27-3,SA-II,30,sadness,0.01485000000002401,5,1.1197500000000673,67.34006733995847
SC-27-3,SA-II,30,sadness,0.016000000000076398,5,1.1357500000001437,62.49999999970157
SC-27-3,SA-II,30,sadness,0.018000000000029104,5,1.1537500000001728,55.55555555546573
SC-27-3,SA-II,30,sadness,0.036949999999933425,5,1.1907000000001062,27.06359945877677
SC-27-3,SA-II,30,sadness,0.01855000000000473,5,1.209250000000111,53.908355795134504
SC-27-3,SA-II,30,sadness,0.01974999999993088,5,1.2290000000000418,50.63291139258227
SC-27-3,SA-II,30,sadness,0.02140000000008513,5,1.250400000000127,46.72897196243093
SC-27-3,SA-II,30,sadness,0.020549999999957436,5,1.2709500000000844,48.661800486718796
SC-27-3,SA-II,30,sadness,0.01999999999998181,5,1.2909500000000662,50.000000000045475
SC-27-3,SA-II,30,sadness,0.04120000000011714,5,1.3321500000001834,24.271844660125165
SC-27-3,SA-II,30,sadness,0.02119999999990796,5,1.3533500000000913,47.169811320959504
SC-27-3,SA-II,30,sadness,0.022300000000086584,5,1.375650000000178,44.84304932718015
SC-27-3,SA-II,30,sadness,0.022349999999960346,5,1.3980000000001382,44.74272930656708
SC-27-3,SA-II,30,sadness,0.023850000000038563,5,1.4218500000001768,41.9287211739364
SC-27-3,SA-II,30,sadness,0.02369999999996253,5,1.4455500000001393,42.19409282707093
SC-27-3,SA-II,30,sadness,0.024400000000014188,5,1.4699500000001535,40.98360655735322
SC-27-3,SA-II,30,sadness,0.023050000000012005,5,1.4930000000001655,43.383947939239874
SC-27-3,SA-II,30,sadness,0.024299999999811916,5,1.5172999999999774,41.152263374804114
SC-27-3,SA-II,30,sadness,0.025200000000040745,5,1.5425000000000182,39.68253968247552
SC-27-3,SA-II,30,sadness,0.02525000000014188,5,1.56775000000016,39.60396039581707
SC-27-3,SA-II,30,sadness,0.020299999999906504,5,1.5880500000000666,49.261083744069246
SC-27-3,SA-II,30,sadness,0.029950000000098953,5,1.6180000000001655,33.38898163594978
SC-27-3,SA-II,30,sadness,0.0262000000000171,5,1.6442000000001826,38.1679389312728
SC-27-3,SA-II,30,sadness,0.05224999999995816,5,1.6964500000001408,19.138755980876567
SC-27-3,SA-II,30,sadness,0.0261000000000422,5,1.722550000000183,38.31417624514878
SC-27-3,SA-II,30,sadness,0.05234999999993306,5,1.774900000000116,19.10219675265098
SC-27-3,SA-II,30,sadness,0.026799999999866486,5,1.8016999999999825,37.31343283600678
SC-27-3,SA-II,30,sadness,0.05340000000001055,5,1.855099999999993,18.726591760295925
SC-27-3,SA-II,30,sadness,0.026350000000093132,5,1.8814500000000862,37.95066413648826
SC-27-3,SA-II,30,sadness,0.026849999999967622,5,1.9083000000000538,37.24394785851791
SC-27-3,SA-II,30,sadness,0.026149999999915963,5,1.9344499999999698,38.240917782149666
SC-27-3,SA-II,30,sadness,0.026950000000169894,5,1.9614000000001397,37.10575139123176
SC-27-3,SA-II,30,sadness,0.056249999999863576,5,2.0176500000000033,17.777777777820894
SC-27-3,SA-II,30,sadness,0.02705000000014479,5,2.044700000000148,36.96857670959879
SC-27-3,SA-II,30,sadness,0.0283999999999196,5,2.0731000000000677,35.21126760573348
SC-27-3,SA-II,30,sadness,0.028150000000096043,5,2.1012500000001637,35.523978685491585
SC-27-3,SA-II,30,sadness,0.05934999999999491,5,2.1606000000001586,16.84919966301745
SC-27-3,SA-II,30,sadness,0.059799999999995634,5,2.2204000000001543,16.722408026757073
SC-27-3,SA-II,30,sadness,0.06179999999994834,5,2.2822000000001026,16.18122977347631
SC-27-3,SA-II,30,sadness,0.06169999999997344,5,2.343900000000076,16.207455429504545
SC-27-3,SA-II,30,sadness,0.031199999999898864,5,2.375099999999975,32.05128205138595
SC-27-3,SA-II,30,sadness,0.03230000000007749,5,2.4074000000000524,30.95975232190715
SC-27-3,SA-II,30,sadness,0.030449999999973443,5,2.437850000000026,32.84072249592355
SC-27-3,SA-II,30,sadness,0.062200000000075306,5,2.500050000000101,16.077170417986967
SC-27-3,SA-II,30,sadness,0.060999999999921783,5,2.561050000000023,16.39344262297184
SC-27-3,SA-II,30,sadness,0.031899999999950523,5,2.5929499999999734,31.347962382493762
SC-27-3,SA-II,30,sadness,0.03135000000020227,5,2.6243000000001757,31.897926634562932
SC-27-3,SA-II,30,sadness,0.030499999999847205,5,2.654800000000023,32.78688524606589
SC-27-3,SA-II,30,sadness,0.03279999999995198,5,2.687599999999975,30.487804878093417
SC-27-3,SA-II,30,sadness,0.03075000000012551,5,2.7183500000001004,32.5203252031193
SC-27-3,SA-II,30,sadness,0.06044999999994616,5,2.7788000000000466,16.54259718777321
SC-27-3,SA-II,30,sadness,0.03054999999994834,5,2.809349999999995,32.733224222641276
SC-27-3,SA-II,30,sadness,0.031050000000050204,5,2.840400000000045,32.20611916258883
SC-27-3,SA-II,30,sadness,0.06375000000002728,5,2.9041500000000724,15.686274509797208
SC-27-3,SA-II,30,sadness,0.03375000000005457,5,2.937900000000127,29.62962962958172
SC-27-3,SA-II,30,sadness,0.06749999999988177,5,3.0054000000000087,14.814814814840764
SC-27-3,SA-II,30,sadness,0.03445000000010623,5,3.039850000000115,29.02757619729801
SC-27-3,SA-II,30,sadness,0.0335499999998774,5,3.0733999999999924,29.806259314564954
SC-27-3,SA-II,30,sadness,0.03275000000007822,5,3.1061500000000706,30.534351144965242
SC-27-3,SA-II,30,sadness,0.0342000000000553,5,3.140350000000126,29.23976608182407
SC-27-3,SA-II,30,sadness,0.033599999999978536,5,3.1739500000001044,29.761904761923773
SC-27-3,SA-II,30,sadness,0.07254999999986467,5,3.246499999999969,13.783597518978159
SC-27-3,SA-II,30,sadness,0.03625000000010914,5,3.282750000000078,27.58620689646867
SC-27-3,SA-II,30,sadness,0.03580000000010841,5,3.3185500000001866,27.93296089377016
SC-27-3,SA-II,30,sadness,0.03434999999990396,5,3.3529000000000906,29.112081513909636
SC-27-3,SA-II,30,sadness,0.06905000000006112,5,3.4219500000001517,14.482259232427442
SC-27-3,SA-II,30,sadness,0.03440000000000509,5,3.456350000000157,29.06976744185616
SC-27-3,SA-II,30,sadness,0.06979999999998654,5,3.5261500000001433,14.326647564472676
SC-27-3,SA-II,30,sadness,0.03434999999990396,5,3.5605000000000473,29.112081513909636
SC-27-3,SA-II,30,sadness,0.035499999999956344,5,3.5960000000000036,28.169014084541683
SC-27-3,SA-II,30,sadness,0.07169999999996435,5,3.667699999999968,13.947001394707074
SC-27-3,SA-II,30,sadness,0.035250000000132786,5,3.7029500000001008,28.36879432613427
SC-27-3,SA-II,30,sadness,0.0342000000000553,5,3.737150000000156,29.23976608182407
SC-27-3,SA-II,30,sadness,0.03604999999993197,5,3.773200000000088,27.73925104027426
SC-27-3,SA-II,30,sadness,0.07154999999988831,5,3.8447499999999764,13.976240391356548
SC-27-3,SA-II,30,sadness,0.03690000000005966,5,3.881650000000036,27.100271002666208
SC-27-3,SA-II,30,sadness,0.03674999999998363,5,3.9184000000000196,27.210884353753617
SC-27-3,SA-II,30,sadness,0.035000000000081855,5,3.9534000000001015,28.57142857136175
SC-27-3,SA-II,30,sadness,0.03099999999994907,5,3.9844000000000506,32.25806451618203
SC-27-3,SA-II,30,sadness,0.033100000000104046,5,4.017500000000155,30.2114803624428
SC-27-3,SA-II,30,sadness,0.035149999999930515,5,4.052650000000085,28.4495021337689
SC-27-3,SA-II,30,sadness,0.06925000000001091,5,4.121900000000096,14.440433212994114
SC-27-3,SA-II,30,sadness,0.03485000000000582,5,4.156750000000102,28.694404591099943
SC-27-3,SA-II,30,sadness,0.10779999999999745,5,4.264550000000099,9.276437847866639
SC-27-3,SA-II,30,sadness,0.03655000000003383,5,4.301100000000133,27.3597811217257
SC-27-3,SA-II,30,sadness,0.036100000000033106,5,4.337200000000166,27.700831024905344
SC-27-3,SA-II,30,sadness,0.036200000000008004,5,4.373400000000174,27.624309392259086
SC-27-3,SA-II,30,sadness,0.11159999999995307,5,4.485000000000127,8.960573476706276
SC-27-3,SA-II,30,sadness,0.038499999999885404,5,4.523500000000013,25.974025974103288
SC-27-3,SA-II,30,sadness,0.0363999999999578,5,4.5598999999999705,27.472527472559324
SC-27-3,SA-II,30,sadness,0.037400000000161526,5,4.597300000000132,26.737967914323026
SC-27-3,SA-II,30,sadness,0.03794999999990978,5,4.635250000000042,26.350461133132473
SC-27-3,SA-II,30,sadness,0.038250000000061846,5,4.673500000000104,26.143790849630932
SC-27-3,SA-II,30,sadness,0.039449999999987995,5,4.712950000000092,25.348542458816333
SC-27-3,SA-II,30,sadness,0.11339999999995598,5,4.826350000000048,8.818342151678909
SC-27-3,SA-II,30,sadness,0.03870000000006257,5,4.86505000000011,25.839793281611968
SC-27-3,SA-II,30,sadness,0.03854999999998654,5,4.903600000000097,25.940337224392973
SC-27-3,SA-II,30,sadness,0.039449999999987995,5,4.943050000000085,25.348542458816333
SC-27-3,SA-II,30,sadness,0.03854999999998654,5,4.981600000000071,25.940337224392973
SC-27-3,SA-II,30,sadness,0.038000000000010914,5,5.019600000000082,26.315789473676652
SC-27-3,SA-II,30,sadness,0.041600000000016735,5,5.061200000000099,24.03846153845187
SC-27-3,SA-II,30,sadness,0.03939999999988686,5,5.100599999999986,25.38071065997136
SC-27-3,SA-II,30,sadness,0.0392500000000382,5,5.139850000000024,25.47770700634463
SC-27-3,SA-II,30,sadness,0.11485000000016043,5,5.2547000000001844,8.707009142347436
SC-27-3,SA-II,30,sadness,1.6240499999998974,5,6.878750000000082,0.6157445891444618
SC-27-3,SA-II,30,sadness,0.04404999999997017,5,6.922800000000052,22.701475595929107
SC-27-3,SA-II,30,sadness,0.09055000000012114,5,7.013350000000173,11.043622308102288
SC-27-3,SA-II,30,sadness,0.04989999999997963,5,7.063250000000153,20.040080160328824
SC-27-3,SA-II,30,sadness,0.05824999999981628,5,7.121499999999969,17.167381974303073
SC-27-3,SA-II,30,sadness,0.05615000000011605,5,7.177650000000085,17.80943900263461
SC-27-3,SA-II,30,sadness,0.05254999999988286,5,7.230199999999968,19.029495718405883
SC-27-3,SA-II,30,sadness,0.05260000000021137,5,7.282800000000179,19.01140684403007
SC-27-3,SA-II,30,sadness,0.05389999999988504,5,7.336700000000064,18.55287569577241
SC-27-3,SA-II,30,sadness,0.05655000000001564,5,7.39325000000008,17.683465959323136
SC-27-3,SA-II,30,sadness,0.06379999999990105,5,7.457049999999981,15.673981191246881
SC-27-3,SA-II,30,sadness,0.06120000000009895,5,7.51825000000008,16.339869281019332
SC-27-3,SA-II,30,sadness,0.06304999999997563,5,7.581300000000056,15.860428231568383
SC-27-3,SA-II,30,sadness,0.133199999999988,5,7.714500000000044,7.507507507508184
SC-27-3,SA-II,30,sadness,0.09564999999997781,5,7.8101500000000215,10.454783063253863
SC-27-3,SA-II,30,sadness,0.08114999999997963,5,7.891300000000001,12.322858903268651
SC-27-3,SA-II,30,sadness,0.14810000000011314,5,8.039400000000114,6.752194463195382
SC-27-3,SA-II,30,sadness,0.07254999999986467,5,8.111949999999979,13.783597518978159
SC-27-3,SA-II,30,sadness,0.08770000000004075,5,8.19965000000002,11.402508551876116
SC-27-3,SA-II,30,sadness,0.08204999999998108,5,8.2817,12.18769043266582
SC-27-3,SA-II,30,sadness,0.08905000000004293,5,8.370750000000044,11.229646266137204
SC-27-3,SA-II,30,sadness,0.08950000000004366,5,8.460250000000087,11.17318435753645
SC-27-3,SA-II,30,sadness,0.2751499999999396,5,8.735400000000027,3.6343812465935654
SC-27-3,SA-II,30,sadness,0.17430000000013024,5,8.909700000000157,5.737234652893017
SC-27-3,SA-II,30,sadness,0.08474999999998545,5,8.994450000000143,11.799410029500551
SC-27-3,SA-II,30,sadness,0.0860499999998865,5,9.080500000000029,11.621150493914225
SC-27-3,SA-II,30,sadness,0.08020000000010441,5,9.160700000000134,12.46882793015833
SC-27-3,SA-II,30,sadness,0.17029999999999745,5,9.331000000000131,5.87199060481512
SC-27-3,SA-II,30,sadness,0.08244999999988067,5,9.413450000000012,12.128562765329864
SC-27-3,SA-II,30,sadness,0.08645000000001346,5,9.499900000000025,11.567379988430819
SC-27-3,SA-II,30,sadness,0.09300000000007458,5,9.5929000000001,10.752688172034388
SC-27-3,SA-II,30,sadness,0.10625000000004547,5,9.699150000000145,9.411764705878324
SC-27-3,SA-II,30,sadness,0.1119499999999789,5,9.811100000000124,8.932559178206239
SC-27-3,SA-II,30,sadness,0.10924999999997453,5,9.920350000000099,9.153318077805338
SC-27-3,SA-II,30,sadness,0.21184999999991305,5,10.132200000000012,4.720320981828702
SC-27-3,SA-II,30,sadness,0.10085000000003674,5,10.233050000000048,9.915716410507047
SC-27-3,SA-II,30,sadness,0.1016500000000633,5,10.334700000000112,9.837678307913205
SC-27-3,SA-II,30,sadness,0.35439999999994143,5,10.689100000000053,2.8216704288943717
SC-27-3,SA-II,30,sadness,0.18039999999996326,5,10.869500000000016,5.543237250555452
SC-27-3,SA-II,31,sadness,0.20730000000003201,6,0.20730000000003201,4.823926676313775
SC-27-3,SA-II,31,sadness,0.2744999999999891,6,0.4818000000000211,3.6429872495447713
SC-27-3,SA-II,31,sadness,0.2603999999998905,6,0.7421999999999116,3.840245775731262
SC-27-3,SA-II,31,sadness,0.18319999999994252,6,0.9253999999998541,5.458515283844507
SC-27-3,SA-II,31,sadness,0.06069999999999709,6,0.9860999999998512,16.474464579901944
SC-27-3,SA-II,31,sadness,0.03845000000001164,6,1.0245499999998628,26.007802340694337
SC-27-3,SA-II,31,sadness,0.035750000000007276,6,1.0602999999998701,27.97202797202228
SC-27-3,SA-II,31,sadness,0.039800000000013824,6,1.100099999999884,25.12562814069479
SC-27-3,SA-II,31,sadness,0.07214999999996508,6,1.172249999999849,13.860013860020569
SC-27-3,SA-II,31,sadness,0.034150000000181535,6,1.2064000000000306,29.282576866608615
SC-27-3,SA-II,31,sadness,0.05914999999981774,6,1.2655499999998483,16.906170752376692
SC-27-3,SA-II,31,sadness,0.028750000000172804,6,1.294300000000021,34.78260869544311
SC-27-3,SA-II,31,sadness,0.02549999999996544,6,1.3197999999999865,39.215686274562955
SC-27-3,SA-II,31,sadness,0.02764999999999418,6,1.3474499999999807,36.166365280296944
SC-27-3,SA-II,31,sadness,0.05960000000004584,6,1.4070500000000266,16.77852348991998
SC-27-3,SA-II,31,sadness,0.05969999999979336,6,1.46674999999982,16.75041876052699
SC-27-3,SA-II,31,sadness,0.033200000000078944,6,1.4999499999998989,30.120481927639222
SC-27-3,SA-II,31,sadness,0.03150000000005093,6,1.5314499999999498,31.746031745980417
SC-27-3,SA-II,31,sadness,0.03224999999997635,6,1.5636999999999261,31.00775193800723
SC-27-3,SA-II,31,sadness,0.06559999999990396,6,1.62929999999983,15.243902439046709
SC-27-3,SA-II,31,sadness,0.03640000000018517,6,1.6657000000000153,27.472527472387714
SC-27-3,SA-II,31,sadness,0.06144999999992251,6,1.7271499999999378,16.27339300246153
SC-27-3,SA-II,31,sadness,0.06285000000002583,6,1.7899999999999636,15.910898965785028
SC-27-3,SA-II,31,sadness,0.03089999999997417,6,1.8208999999999378,32.36245954695262
SC-27-3,SA-II,31,sadness,0.03240000000005239,6,1.8532999999999902,30.864197530814295
SC-27-3,SA-II,31,sadness,0.027849999999943975,6,1.8811499999999342,35.90664272897708
SC-27-3,SA-II,31,sadness,0.03015000000004875,6,1.911299999999983,33.16749585400939
SC-27-3,SA-II,31,sadness,0.030099999999947613,6,1.9413999999999305,33.22259136218407
SC-27-3,SA-II,31,sadness,0.031799999999975626,6,1.9731999999999061,31.446540880527248
SC-27-3,SA-II,31,sadness,0.028649999999970532,6,2.0018499999998767,34.90401396164148
SC-27-3,SA-II,31,sadness,0.06439999999997781,6,2.0662499999998545,15.527950310564357
SC-27-3,SA-II,31,sadness,0.032500000000027285,6,2.0987499999998818,30.76923076920494
SC-27-3,SA-II,31,sadness,0.031449999999949796,6,2.1301999999998316,31.796502384788436
SC-27-3,SA-II,31,sadness,0.029899999999997817,6,2.1600999999998294,33.444816053514145
SC-27-3,SA-II,31,sadness,0.029899999999997817,6,2.189999999999827,33.444816053514145
SC-27-3,SA-II,31,sadness,0.03300000000012915,6,2.2229999999999563,30.303030302911708
SC-27-3,SA-II,31,sadness,0.06295000000000073,6,2.285949999999957,15.885623510722612
SC-27-3,SA-II,31,sadness,0.05950000000007094,6,2.345450000000028,16.806722689055594
SC-27-3,SA-II,31,sadness,0.031899999999950523,6,2.3773499999999785,31.347962382493762
SC-27-3,SA-II,31,sadness,0.03199999999992542,6,2.409349999999904,31.25000000007283
SC-27-3,SA-II,31,sadness,0.031400000000076034,6,2.44074999999998,31.847133757884666
SC-27-3,SA-II,31,sadness,0.06770000000005894,6,2.508450000000039,14.771048744447999
SC-27-3,SA-II,31,sadness,0.033249999999952706,6,2.5416999999999916,30.07518796996759
SC-27-3,SA-II,31,sadness,0.06379999999990105,6,2.6054999999998927,15.673981191246881
SC-27-3,SA-II,31,sadness,0.03375000000005457,6,2.6392499999999472,29.62962962958172
SC-27-3,SA-II,31,sadness,0.06520000000000437,6,2.7044499999999516,15.33742331288241
SC-27-3,SA-II,31,sadness,0.10040000000003602,6,2.8048499999999876,9.960159362546229
SC-27-3,SA-II,31,sadness,0.033349999999927604,6,2.8381999999999152,29.985007496316964
SC-27-3,SA-II,31,sadness,0.06594999999992979,6,2.904149999999845,15.163002274466484
SC-27-3,SA-II,31,sadness,0.03255000000012842,6,2.9366999999999734,30.721966205715965
SC-27-3,SA-II,31,sadness,0.03205000000002656,6,2.96875,31.201248049896144
SC-27-3,SA-II,31,sadness,0.03385000000002947,6,3.0026000000000295,29.542097488895998
SC-27-3,SA-II,31,sadness,0.0644999999999527,6,3.067099999999982,15.503875969003616
SC-27-3,SA-II,31,sadness,0.03054999999994834,6,3.0976499999999305,32.733224222641276
SC-27-3,SA-II,31,sadness,0.032500000000027285,6,3.130149999999958,30.76923076920494
SC-27-3,SA-II,31,sadness,0.029899999999997817,6,3.1600499999999556,33.444816053514145
SC-27-3,SA-II,31,sadness,0.06484999999997854,6,3.224899999999934,15.420200462611117
SC-27-3,SA-II,31,sadness,0.033100000000104046,6,3.258000000000038,30.2114803624428
SC-27-3,SA-II,31,sadness,0.06854999999995925,6,3.3265499999999975,14.587892049607504
SC-27-3,SA-II,31,sadness,0.032999999999901775,6,3.3595499999998992,30.3030303031205
SC-27-3,SA-II,31,sadness,0.06760000000008404,6,3.4271499999999833,14.792899408265633
SC-27-3,SA-II,31,sadness,0.03510000000005675,6,3.46225000000004,28.490028489982425
SC-27-3,SA-II,31,sadness,0.03594999999995707,6,3.498199999999997,27.816411682926123
SC-27-3,SA-II,31,sadness,0.07185000000004038,6,3.5700500000000375,13.917884481550981
SC-27-3,SA-II,31,sadness,0.033599999999978536,6,3.603650000000016,29.761904761923773
SC-27-3,SA-II,31,sadness,0.034199999999827924,6,3.637849999999844,29.239766082018463
SC-27-3,SA-II,31,sadness,0.06925000000001091,6,3.707099999999855,14.440433212994114
SC-27-3,SA-II,31,sadness,0.03590000000008331,6,3.742999999999938,27.85515320327798
SC-27-3,SA-II,31,sadness,0.03414999999995416,6,3.7771499999998923,29.28257686680358
SC-27-3,SA-II,31,sadness,0.07255000000009204,6,3.8496999999999844,13.78359751893496
SC-27-3,SA-II,31,sadness,0.03579999999988104,6,3.8854999999998654,27.93296089394757
SC-27-3,SA-II,31,sadness,0.034650000000056025,6,3.9201499999999214,28.860028859982197
SC-27-3,SA-II,31,sadness,0.06660000000010768,6,3.986750000000029,15.015015014990738
SC-27-3,SA-II,31,sadness,0.03524999999990541,6,4.0219999999999345,28.368794326317257
SC-27-3,SA-II,31,sadness,0.034300000000030195,6,4.056299999999965,29.154518950411653
SC-27-3,SA-II,31,sadness,0.06639999999993051,6,4.122699999999895,15.060240963871182
SC-27-3,SA-II,31,sadness,0.03445000000010623,6,4.1571500000000015,29.02757619729801
SC-27-3,SA-II,31,sadness,0.03269999999997708,6,4.1898499999999785,30.581039755373116
SC-27-3,SA-II,31,sadness,0.034650000000056025,6,4.224500000000035,28.860028859982197
SC-27-3,SA-II,31,sadness,0.03279999999995198,6,4.2572999999999865,30.487804878093417
SC-27-3,SA-II,31,sadness,0.06944999999996071,6,4.326749999999947,14.398848092160774
SC-27-3,SA-II,31,sadness,0.035000000000081855,6,4.361750000000029,28.57142857136175
SC-27-3,SA-II,31,sadness,0.034049999999979264,6,4.395800000000008,29.368575624100117
SC-27-3,SA-II,31,sadness,0.07094999999981155,6,4.46674999999982,14.094432699121297
SC-27-3,SA-II,31,sadness,0.03720000000021173,6,4.503950000000032,26.881720429954523
SC-27-3,SA-II,31,sadness,0.03789999999980864,6,4.54184999999984,26.385224274539553
SC-27-3,SA-II,31,sadness,0.04529999999999745,6,4.587149999999838,22.07505518763921
SC-27-3,SA-II,31,sadness,0.04140000000006694,6,4.628549999999905,24.154589371941622
SC-27-3,SA-II,31,sadness,0.03854999999998654,6,4.667099999999891,25.940337224392973
SC-27-3,SA-II,31,sadness,0.0340000000001055,6,4.701099999999997,29.41176470579109
SC-27-3,SA-II,31,sadness,0.038749999999936335,6,4.739849999999933,25.806451612945626
SC-27-3,SA-II,31,sadness,0.039099999999962165,6,4.778949999999895,25.57544757035723
SC-27-3,SA-II,31,sadness,0.040150000000039654,6,4.819099999999935,24.906600249041404
SC-27-3,SA-II,31,sadness,0.03890000000001237,6,4.857999999999947,25.706940874027815
SC-27-3,SA-II,31,sadness,0.06925000000001091,6,4.927249999999958,14.440433212994114
SC-27-3,SA-II,31,sadness,0.03719999999998436,6,4.9644499999999425,26.881720430118833
SC-27-3,SA-II,31,sadness,0.03735000000006039,6,5.001800000000003,26.77376171347746
SC-27-3,SA-II,31,sadness,0.04115000000001601,6,5.042950000000019,24.30133657350209
SC-27-3,SA-II,31,sadness,0.046049999999922875,6,5.088999999999942,21.715526601556455
SC-27-3,SA-II,31,sadness,0.358600000000024,6,5.447599999999966,2.7886224205240744
SC-27-3,SA-II,31,sadness,0.07604999999989559,6,5.523649999999861,13.14924391849274
SC-27-3,SA-II,31,sadness,0.057649999999966894,6,5.581299999999828,17.346053772776656
SC-27-3,SA-II,31,sadness,0.6239500000001499,6,6.205249999999978,1.6026925234389933
SC-27-3,SA-II,31,sadness,0.11435000000005857,6,6.319600000000037,8.745080891993771
SC-27-3,SA-II,31,sadness,0.01894999999990432,6,6.338549999999941,52.770448549079106
SC-27-3,SA-II,31,sadness,0.021250000000009095,6,6.35979999999995,47.058823529391624
SC-27-3,SA-II,31,sadness,0.02584999999999127,6,6.385649999999941,38.68471953579643
SC-27-3,SA-II,31,sadness,0.013650000000097862,6,6.399300000000039,73.26007325954804
SC-27-3,SA-II,31,sadness,0.014849999999796637,6,6.414149999999836,67.34006734098952
SC-27-3,SA-II,31,sadness,0.03205000000002656,6,6.4461999999998625,31.201248049896144
SC-27-3,SA-II,31,sadness,0.016050000000177533,6,6.46225000000004,62.30529594946659
