 	Spikes	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
1042.0903	0.0	1028.662	Attention
1042.1224	1.0	1028.662	Attention
1042.34835	1.0	1028.662	Attention
1042.7199	1.0	1028.662	Attention
1042.9053	1.0	1028.662	Attention
1043.646	1.0	1028.662	Attention
1044.06525	0.0	1028.662	Attention
1044.0687	0.0	1028.662	Attention
1044.0697	0.0	1028.662	Attention
1044.0886	0.0	1028.662	Attention
1044.1081	0.0	1028.662	Attention
1044.10925	0.0	1028.662	Attention
1044.1274	0.0	1028.662	Attention
1044.12855	0.0	1028.662	Attention
1044.148	0.0	1028.662	Attention
1044.14905	0.0	1028.662	Attention
1044.1695	0.0	1028.662	Attention
1044.3826	1.0	1028.662	Attention
1044.5731	0.0	1028.662	Attention
1044.7249	1.0	1028.662	Attention
1044.8977	1.0	1028.662	Attention
1045.04995	1.0	1028.662	Attention
1045.20565	1.0	1028.662	Attention
1045.5691	1.0	1028.662	Attention
1045.7221	1.0	1028.662	Attention
1045.8884	1.0	1028.662	Attention
1046.04965	1.0	1028.662	Attention
1046.20985	1.0	1046.1342	Happiness
1046.37535	1.0	1046.1342	Happiness
1046.56305	1.0	1046.1342	Happiness
1046.7216	1.0	1046.1342	Happiness
1046.88385	1.0	1046.1342	Happiness
1047.0373	1.0	1046.1342	Happiness
1047.14115	1.0	1046.1342	Happiness
1047.27125	1.0	1046.1342	Happiness
1047.43345	1.0	1046.1342	Happiness
1047.52435	1.0	1046.1342	Happiness
1047.5337	1.0	1046.1342	Happiness
1047.55115	1.0	1046.1342	Happiness
1047.55765	1.0	1046.1342	Happiness
1047.569	1.0	1046.1342	Happiness
1047.58315	1.0	1046.1342	Happiness
1047.8022	1.0	1046.1342	Happiness
1047.836	1.0	1046.1342	Happiness
1047.85375	1.0	1046.1342	Happiness
1047.8713	1.0	1046.1342	Happiness
1048.05415	1.0	1046.1342	Happiness
1048.05695	1.0	1046.1342	Happiness
1048.05985	1.0	1046.1342	Happiness
1048.06735	1.0	1046.1342	Happiness
1048.0787	1.0	1046.1342	Happiness
1048.08785	1.0	1046.1342	Happiness
1048.0966	1.0	1046.1342	Happiness
1048.1041	1.0	1046.1342	Happiness
1048.13355	1.0	1046.1342	Happiness
1048.99165	1.0	1046.1342	Happiness
1048.99505	1.0	1046.1342	Happiness
1048.9984	1.0	1046.1342	Happiness
1049.03255	1.0	1046.1342	Happiness
1049.2053	1.0	1046.1342	Happiness
1049.21215	1.0	1046.1342	Happiness
1049.21635	1.0	1046.1342	Happiness
1049.2222	1.0	1046.1342	Happiness
1049.2309	1.0	1046.1342	Happiness
1049.2544	1.0	1046.1342	Happiness
1049.25905	1.0	1046.1342	Happiness
1049.2637	1.0	1046.1342	Happiness
1049.2815	1.0	1046.1342	Happiness
1049.5449	1.0	1046.1342	Happiness
1049.70335	1.0	1046.1342	Happiness
1049.8771	1.0	1046.1342	Happiness
1050.0179	1.0	1046.1342	Happiness
1050.73275	1.0	1046.1342	Happiness
1050.73545	1.0	1046.1342	Happiness
1050.7507	1.0	1046.1342	Happiness
1050.7589	1.0	1046.1342	Happiness
1050.76355	1.0	1046.1342	Happiness
1050.782	1.0	1046.1342	Happiness
1050.8034	1.0	1046.1342	Happiness
1050.89845	1.0	1046.1342	Happiness
1050.9021	1.0	1046.1342	Happiness
1050.9379	1.0	1046.1342	Happiness
1051.0552	1.0	1046.1342	Happiness
1051.1571	1.0	1046.1342	Happiness
1051.18995	1.0	1046.1342	Happiness
1051.1931	1.0	1046.1342	Happiness
1051.1973	1.0	1046.1342	Happiness
1051.2164	1.0	1046.1342	Happiness
1051.2285	1.0	1046.1342	Happiness
1051.27575	1.0	1046.1342	Happiness
1051.27945	1.0	1046.1342	Happiness
1051.4181	1.0	1046.1342	Happiness
1051.4215	1.0	1046.1342	Happiness
1051.44305	1.0	1046.1342	Happiness
1051.4517	1.0	1046.1342	Happiness
1051.463	1.0	1046.1342	Happiness
1051.4743	1.0	1046.1342	Happiness
1051.53225	1.0	1046.1342	Happiness
1052.2956	1.0	1046.1342	Happiness
1052.52885	1.0	1046.1342	Happiness
1052.53175	1.0	1046.1342	Happiness
1052.53525	1.0	1046.1342	Happiness
1052.5415	1.0	1046.1342	Happiness
1052.55225	1.0	1046.1342	Happiness
1052.56145	1.0	1046.1342	Happiness
1052.58935	1.0	1046.1342	Happiness
1052.7991	1.0	1046.1342	Happiness
1052.802	1.0	1046.1342	Happiness
1052.8214	1.0	1046.1342	Happiness
1052.82895	1.0	1046.1342	Happiness
1052.8424	1.0	1046.1342	Happiness
1052.85105	1.0	1046.1342	Happiness
1053.1366	1.0	1046.1342	Happiness
1053.8965	1.0	1046.1342	Happiness
1054.01605	1.0	1046.1342	Happiness
1054.0397	1.0	1046.1342	Happiness
1054.0501	1.0	1046.1342	Happiness
1054.06	1.0	1046.1342	Happiness
1054.06945	1.0	1046.1342	Happiness
1054.08415	1.0	1046.1342	Happiness
1054.17115	1.0	1046.1342	Happiness
1054.1832	1.0	1046.1342	Happiness
1054.18575	1.0	1046.1342	Happiness
1054.18995	1.0	1046.1342	Happiness
1054.21115	1.0	1046.1342	Happiness
1054.243	1.0	1046.1342	Happiness
1054.28785	1.0	1046.1342	Happiness
1054.4475	1.0	1046.1342	Happiness
1054.4516	1.0	1046.1342	Happiness
1054.47655	1.0	1046.1342	Happiness
1055.54745	1.0	1046.1342	Happiness
1055.57175	1.0	1046.1342	Happiness
1055.61285	1.0	1046.1342	Happiness
1055.7521	1.0	1046.1342	Happiness
1055.7552	1.0	1046.1342	Happiness
1055.75875	1.0	1046.1342	Happiness
1055.7639	1.0	1046.1342	Happiness
1055.7707	1.0	1046.1342	Happiness
1055.77905	1.0	1046.1342	Happiness
1055.7863	1.0	1046.1342	Happiness
1055.79475	1.0	1046.1342	Happiness
1055.805	1.0	1046.1342	Happiness
1055.81635	1.0	1046.1342	Happiness
1055.8469	1.0	1046.1342	Happiness
1055.8599	1.0	1046.1342	Happiness
1056.08775	1.0	1046.1342	Happiness
1056.0915	1.0	1046.1342	Happiness
1056.1679	1.0	1046.1342	Happiness
1056.35745	1.0	1046.1342	Happiness
1060.31355	1.0	1046.1342	Happiness
1060.7897	1.0	1046.1342	Happiness
1061.32955	1.0	1046.1342	Happiness
1061.5376	1.0	1046.1342	Happiness
1061.76315	1.0	1046.1342	Happiness
1061.98925	1.0	1046.1342	Happiness
1062.298	1.0	1046.1342	Happiness
1062.7052	1.0	1046.1342	Happiness
1063.1681	1.0	1046.1342	Happiness
1063.56295	1.0	1046.1342	Happiness
1063.79605	1.0	1063.5951	Sadness
1064.00585	1.0	1063.5951	Sadness
1064.71775	1.0	1063.5951	Sadness
1064.74625	1.0	1063.5951	Sadness
1064.76695	1.0	1063.5951	Sadness
1064.78085	1.0	1063.5951	Sadness
1064.7965	1.0	1063.5951	Sadness
1064.81165	0.0	1063.5951	Sadness
1064.82825	1.0	1063.5951	Sadness
1064.8476	1.0	1063.5951	Sadness
1064.8659	1.0	1063.5951	Sadness
1064.8858	1.0	1063.5951	Sadness
1064.90535	1.0	1063.5951	Sadness
1064.92465	1.0	1063.5951	Sadness
1064.9324	1.0	1063.5951	Sadness
1064.9544	1.0	1063.5951	Sadness
1064.9764	1.0	1063.5951	Sadness
1064.99995	1.0	1063.5951	Sadness
1065.02365	1.0	1063.5951	Sadness
1065.07995	1.0	1063.5951	Sadness
1065.106	1.0	1063.5951	Sadness
1065.1355	1.0	1063.5951	Sadness
1065.19935	1.0	1063.5951	Sadness
1065.2336	1.0	1063.5951	Sadness
1065.3024	1.0	1063.5951	Sadness
1065.33755	1.0	1063.5951	Sadness
1065.3769	1.0	1063.5951	Sadness
1065.42275	1.0	1063.5951	Sadness
1065.55985	1.0	1063.5951	Sadness
1065.6568	1.0	1063.5951	Sadness
1065.76285	1.0	1063.5951	Sadness
1065.81645	1.0	1063.5951	Sadness
1065.8731	1.0	1063.5951	Sadness
1065.9315	1.0	1063.5951	Sadness
1066.0431	1.0	1063.5951	Sadness
1066.10235	1.0	1063.5951	Sadness
1066.1535	1.0	1063.5951	Sadness
1066.2621	1.0	1063.5951	Sadness
1066.3147	1.0	1063.5951	Sadness
1066.36015	1.0	1063.5951	Sadness
1066.4354	1.0	1063.5951	Sadness
1066.53575	1.0	1063.5951	Sadness
1066.58525	1.0	1063.5951	Sadness
1066.6344	1.0	1063.5951	Sadness
1066.68255	1.0	1063.5951	Sadness
1066.73485	1.0	1063.5951	Sadness
1066.8368	1.0	1063.5951	Sadness
1066.9393	1.0	1063.5951	Sadness
1066.98995	1.0	1063.5951	Sadness
1067.0426	1.0	1063.5951	Sadness
1067.09715	1.0	1063.5951	Sadness
1067.1548	1.0	1063.5951	Sadness
1067.25085	1.0	1063.5951	Sadness
1067.30305	1.0	1063.5951	Sadness
1067.3535	1.0	1063.5951	Sadness
1067.47805	1.0	1063.5951	Sadness
1067.9555	1.0	1063.5951	Sadness
1068.53005	1.0	1063.5951	Sadness
1068.58015	1.0	1063.5951	Sadness
1068.68085	1.0	1063.5951	Sadness
1068.69475	0.0	1063.5951	Sadness
1068.7078	1.0	1063.5951	Sadness
1068.73105	1.0	1063.5951	Sadness
1068.75995	1.0	1063.5951	Sadness
1068.8067	1.0	1063.5951	Sadness
1068.81335	1.0	1063.5951	Sadness
1068.8577	1.0	1063.5951	Sadness
1068.9114	1.0	1063.5951	Sadness
1068.95225	1.0	1063.5951	Sadness
1069.0076	1.0	1063.5951	Sadness
1069.0306	1.0	1063.5951	Sadness
1069.05555	1.0	1063.5951	Sadness
1069.1233	1.0	1063.5951	Sadness
1069.1452	1.0	1063.5951	Sadness
1069.17445	1.0	1063.5951	Sadness
1069.1987	1.0	1063.5951	Sadness
1069.25175	1.0	1063.5951	Sadness
1069.28035	1.0	1063.5951	Sadness
1069.30945	1.0	1063.5951	Sadness
1069.33995	1.0	1063.5951	Sadness
1069.35135	1.0	1063.5951	Sadness
1069.36815	1.0	1063.5951	Sadness
1069.3996	1.0	1063.5951	Sadness
1069.4285	1.0	1063.5951	Sadness
1069.4568	1.0	1063.5951	Sadness
1069.4886	1.0	1063.5951	Sadness
1069.55675	1.0	1063.5951	Sadness
1069.58675	1.0	1063.5951	Sadness
1069.6181	1.0	1063.5951	Sadness
1069.64995	1.0	1063.5951	Sadness
1069.7083	0.0	1063.5951	Sadness
1069.7146	0.0	1063.5951	Sadness
1069.74865	1.0	1063.5951	Sadness
1069.81635	1.0	1063.5951	Sadness
1069.852	1.0	1063.5951	Sadness
1069.8893	1.0	1063.5951	Sadness
1070.0424	1.0	1063.5951	Sadness
1070.0775	1.0	1063.5951	Sadness
1070.1163	1.0	1063.5951	Sadness
1070.1573	1.0	1063.5951	Sadness
1070.23825	1.0	1063.5951	Sadness
1070.32175	1.0	1063.5951	Sadness
1070.40245	1.0	1063.5951	Sadness
1070.4462	1.0	1063.5951	Sadness
1070.48895	1.0	1063.5951	Sadness
1070.52895	0.0	1063.5951	Sadness
1070.56775	1.0	1063.5951	Sadness
1070.6081	1.0	1063.5951	Sadness
1070.6486	1.0	1063.5951	Sadness
1070.68865	1.0	1063.5951	Sadness
1070.7306	1.0	1063.5951	Sadness
1070.77035	1.0	1063.5951	Sadness
1070.81355	0.0	1063.5951	Sadness
1070.8521	1.0	1063.5951	Sadness
1070.89695	1.0	1063.5951	Sadness
1070.9406	1.0	1063.5951	Sadness
1070.9859	1.0	1063.5951	Sadness
1071.0316	1.0	1063.5951	Sadness
1071.12915	0.0	1063.5951	Sadness
1071.1766	1.0	1063.5951	Sadness
1071.23375	1.0	1063.5951	Sadness
1071.29545	1.0	1063.5951	Sadness
1071.3268	1.0	1063.5951	Sadness
1071.39445	1.0	1063.5951	Sadness
1072.43255	1.0	1063.5951	Sadness
1072.45	1.0	1063.5951	Sadness
1072.4713	1.0	1063.5951	Sadness
1072.59225	1.0	1063.5951	Sadness
1072.6432	1.0	1063.5951	Sadness
1072.67965	0.0	1063.5951	Sadness
1072.6963	1.0	1063.5951	Sadness
1072.714	1.0	1063.5951	Sadness
1072.7324	1.0	1063.5951	Sadness
1072.75115	1.0	1063.5951	Sadness
1072.7694	1.0	1063.5951	Sadness
1072.78875	1.0	1063.5951	Sadness
1072.80805	1.0	1063.5951	Sadness
1072.8277	1.0	1063.5951	Sadness
1072.84725	1.0	1063.5951	Sadness
1072.86625	1.0	1063.5951	Sadness
1072.8855	1.0	1063.5951	Sadness
1072.9068	1.0	1063.5951	Sadness
1072.9277	1.0	1063.5951	Sadness
1072.9493	1.0	1063.5951	Sadness
1072.9705	1.0	1063.5951	Sadness
1072.99095	1.0	1063.5951	Sadness
1073.0112	1.0	1063.5951	Sadness
1073.03165	1.0	1063.5951	Sadness
1073.0519	1.0	1063.5951	Sadness
1073.07255	1.0	1063.5951	Sadness
1073.0933	1.0	1063.5951	Sadness
1073.11535	1.0	1063.5951	Sadness
1073.1607	1.0	1063.5951	Sadness
1073.1823	1.0	1063.5951	Sadness
1073.2048	1.0	1063.5951	Sadness
1073.2286	1.0	1063.5951	Sadness
1073.2524	1.0	1063.5951	Sadness
1073.30135	1.0	1063.5951	Sadness
1073.32365	1.0	1063.5951	Sadness
1073.34585	1.0	1063.5951	Sadness
1073.369	1.0	1063.5951	Sadness
1073.39185	1.0	1063.5951	Sadness
1073.4151	1.0	1063.5951	Sadness
1073.4611	1.0	1063.5951	Sadness
1073.484	1.0	1063.5951	Sadness
1073.5079	1.0	1063.5951	Sadness
1073.5317	1.0	1063.5951	Sadness
1073.5562	0.0	1063.5951	Sadness
1073.58045	0.0	1063.5951	Sadness
1073.60415	1.0	1063.5951	Sadness
1073.62775	1.0	1063.5951	Sadness
1073.65355	1.0	1063.5951	Sadness
1073.703	1.0	1063.5951	Sadness
1073.72835	1.0	1063.5951	Sadness
1073.7544	1.0	1063.5951	Sadness
1073.80565	1.0	1063.5951	Sadness
1073.83175	1.0	1063.5951	Sadness
1073.859	1.0	1063.5951	Sadness
1073.88505	1.0	1063.5951	Sadness
1073.91185	1.0	1063.5951	Sadness
1073.96375	1.0	1063.5951	Sadness
1073.9901	1.0	1063.5951	Sadness
1074.0441	1.0	1063.5951	Sadness
1074.0706	1.0	1063.5951	Sadness
1074.09715	0.0	1063.5951	Sadness
1074.124	1.0	1063.5951	Sadness
1074.15145	1.0	1063.5951	Sadness
1074.20505	1.0	1063.5951	Sadness
1074.23335	1.0	1063.5951	Sadness
1074.26045	1.0	1063.5951	Sadness
1074.28835	0.0	1063.5951	Sadness
1074.34685	1.0	1063.5951	Sadness
1074.41285	1.0	1063.5951	Sadness
1074.4542	1.0	1063.5951	Sadness
1074.5116	1.0	1063.5951	Sadness
1074.8028	1.0	1063.5951	Sadness
1074.8251	1.0	1063.5951	Sadness
1081.71395	1.0	1080.4945	Gratitude
1081.7592	1.0	1080.4945	Gratitude
1081.7814	1.0	1080.4945	Gratitude
1081.80535	1.0	1080.4945	Gratitude
1081.8212	1.0	1080.4945	Gratitude
1081.83575	1.0	1080.4945	Gratitude
1081.86055	1.0	1080.4945	Gratitude
1081.87275	1.0	1080.4945	Gratitude
1081.88505	1.0	1080.4945	Gratitude
1081.8978	1.0	1080.4945	Gratitude
1081.9229	1.0	1080.4945	Gratitude
1081.9341	1.0	1080.4945	Gratitude
1081.9452	1.0	1080.4945	Gratitude
1081.9568	1.0	1080.4945	Gratitude
1081.98135	1.0	1080.4945	Gratitude
1081.99445	1.0	1080.4945	Gratitude
1082.0073	1.0	1080.4945	Gratitude
1082.02005	1.0	1080.4945	Gratitude
1082.03305	1.0	1080.4945	Gratitude
1082.04645	1.0	1080.4945	Gratitude
1082.06085	1.0	1080.4945	Gratitude
1082.07455	1.0	1080.4945	Gratitude
1082.08945	0.0	1080.4945	Gratitude
1082.1031	1.0	1080.4945	Gratitude
1082.11765	1.0	1080.4945	Gratitude
1082.1329	1.0	1080.4945	Gratitude
1082.1481	1.0	1080.4945	Gratitude
1082.1631	1.0	1080.4945	Gratitude
1082.1784	1.0	1080.4945	Gratitude
1082.1946	1.0	1080.4945	Gratitude
1082.22645	1.0	1080.4945	Gratitude
1082.2434	1.0	1080.4945	Gratitude
1082.2604	1.0	1080.4945	Gratitude
1082.2781	1.0	1080.4945	Gratitude
1082.2956	1.0	1080.4945	Gratitude
1082.3142	1.0	1080.4945	Gratitude
1082.3331	1.0	1080.4945	Gratitude
1082.35265	0.0	1080.4945	Gratitude
1082.3619	1.0	1080.4945	Gratitude
1082.37335	1.0	1080.4945	Gratitude
1082.3943	1.0	1080.4945	Gratitude
1082.42	1.0	1080.4945	Gratitude
1083.03535	1.0	1080.4945	Gratitude
1083.06125	1.0	1080.4945	Gratitude
1083.08505	1.0	1080.4945	Gratitude
1083.09465	1.0	1080.4945	Gratitude
1083.10035	1.0	1080.4945	Gratitude
1083.10515	1.0	1080.4945	Gratitude
1083.11425	1.0	1080.4945	Gratitude
1083.13665	1.0	1080.4945	Gratitude
1083.2977	1.0	1080.4945	Gratitude
1083.56065	1.0	1080.4945	Gratitude
1083.83855	0.0	1080.4945	Gratitude
1084.063	1.0	1080.4945	Gratitude
1084.19185	1.0	1080.4945	Gratitude
1084.21525	1.0	1080.4945	Gratitude
1084.2393	1.0	1080.4945	Gratitude
1084.25225	1.0	1080.4945	Gratitude
1084.27345	1.0	1080.4945	Gratitude
1084.292	1.0	1080.4945	Gratitude
1084.3033	1.0	1080.4945	Gratitude
1084.3118	1.0	1080.4945	Gratitude
1084.32445	1.0	1080.4945	Gratitude
1084.336	1.0	1080.4945	Gratitude
1084.3581	1.0	1080.4945	Gratitude
1084.37625	1.0	1080.4945	Gratitude
1084.96395	1.0	1080.4945	Gratitude
1085.075	1.0	1080.4945	Gratitude
1085.09595	1.0	1080.4945	Gratitude
1085.12505	1.0	1080.4945	Gratitude
1085.1432	1.0	1080.4945	Gratitude
1085.16155	1.0	1080.4945	Gratitude
1085.1799	1.0	1080.4945	Gratitude
1085.19755	0.0	1080.4945	Gratitude
1085.2156	1.0	1080.4945	Gratitude
1085.23225	1.0	1080.4945	Gratitude
1085.2501	1.0	1080.4945	Gratitude
1085.26605	1.0	1080.4945	Gratitude
1085.28115	1.0	1080.4945	Gratitude
1085.29695	1.0	1080.4945	Gratitude
1085.3132	1.0	1080.4945	Gratitude
1085.3315	1.0	1080.4945	Gratitude
1085.36515	0.0	1080.4945	Gratitude
1085.3833	1.0	1080.4945	Gratitude
1085.40275	1.0	1080.4945	Gratitude
1085.42225	1.0	1080.4945	Gratitude
1085.4441	1.0	1080.4945	Gratitude
1085.506	1.0	1080.4945	Gratitude
1085.52655	1.0	1080.4945	Gratitude
1085.5469	1.0	1080.4945	Gratitude
1085.56785	0.0	1080.4945	Gratitude
1085.5893	1.0	1080.4945	Gratitude
1085.6102	1.0	1080.4945	Gratitude
1085.63105	1.0	1080.4945	Gratitude
1085.6528	1.0	1080.4945	Gratitude
1085.6752	1.0	1080.4945	Gratitude
1085.6959	1.0	1080.4945	Gratitude
1085.7161	1.0	1080.4945	Gratitude
1085.73865	1.0	1080.4945	Gratitude
1085.7615	1.0	1080.4945	Gratitude
1085.8149	1.0	1080.4945	Gratitude
1086.079	1.0	1080.4945	Gratitude
1086.43255	1.0	1080.4945	Gratitude
1086.4523	1.0	1080.4945	Gratitude
1086.48345	1.0	1080.4945	Gratitude
1086.52265	1.0	1080.4945	Gratitude
1086.53965	1.0	1080.4945	Gratitude
1086.58945	1.0	1080.4945	Gratitude
1086.617	1.0	1080.4945	Gratitude
1086.67565	1.0	1080.4945	Gratitude
1087.25775	0.0	1080.4945	Gratitude
1087.3289	1.0	1080.4945	Gratitude
1087.58075	1.0	1080.4945	Gratitude
1087.62215	1.0	1080.4945	Gratitude
1087.66555	0.0	1080.4945	Gratitude
1087.7104	1.0	1080.4945	Gratitude
1087.72405	1.0	1080.4945	Gratitude
1087.74405	0.0	1080.4945	Gratitude
1087.81835	1.0	1080.4945	Gratitude
1087.82925	1.0	1080.4945	Gratitude
1087.86105	1.0	1080.4945	Gratitude
1087.88175	1.0	1080.4945	Gratitude
1087.90125	1.0	1080.4945	Gratitude
1088.65605	1.0	1080.4945	Gratitude
1088.66895	1.0	1080.4945	Gratitude
1088.6979	1.0	1080.4945	Gratitude
1088.71335	1.0	1080.4945	Gratitude
1088.7623	1.0	1080.4945	Gratitude
1088.77975	1.0	1080.4945	Gratitude
1088.797	1.0	1080.4945	Gratitude
1088.8154	1.0	1080.4945	Gratitude
1088.83335	1.0	1080.4945	Gratitude
1088.8525	1.0	1080.4945	Gratitude
1088.86965	1.0	1080.4945	Gratitude
1088.9231	1.0	1080.4945	Gratitude
1088.94395	1.0	1080.4945	Gratitude
1088.9625	1.0	1080.4945	Gratitude
1088.9831	1.0	1080.4945	Gratitude
1089.0042	1.0	1080.4945	Gratitude
1089.02725	1.0	1080.4945	Gratitude
1089.0486	1.0	1080.4945	Gratitude
1089.0717	1.0	1080.4945	Gratitude
1089.09465	1.0	1080.4945	Gratitude
1089.1164	1.0	1080.4945	Gratitude
1089.13835	1.0	1080.4945	Gratitude
1089.15895	1.0	1080.4945	Gratitude
1089.18005	1.0	1080.4945	Gratitude
1089.20105	1.0	1080.4945	Gratitude
1089.2212	1.0	1080.4945	Gratitude
1089.29055	1.0	1080.4945	Gratitude
1089.31695	1.0	1080.4945	Gratitude
1089.96125	1.0	1080.4945	Gratitude
1089.9778	1.0	1080.4945	Gratitude
1089.9932	1.0	1080.4945	Gratitude
1090.00795	1.0	1080.4945	Gratitude
1091.32765	1.0	1080.4945	Gratitude
1097.7966	1.0	1096.8488	Love
1098.1534	1.0	1096.8488	Love
1098.29445	1.0	1096.8488	Love
1098.34665	1.0	1096.8488	Love
1098.37475	1.0	1096.8488	Love
1098.3879	1.0	1096.8488	Love
1098.3953	1.0	1096.8488	Love
1098.40955	1.0	1096.8488	Love
1098.41635	1.0	1096.8488	Love
1098.425	1.0	1096.8488	Love
1098.4344	1.0	1096.8488	Love
1098.4552	1.0	1096.8488	Love
1098.46075	1.0	1096.8488	Love
1098.468	1.0	1096.8488	Love
1098.49395	1.0	1096.8488	Love
1098.5189	1.0	1096.8488	Love
1098.5559	1.0	1096.8488	Love
1098.60395	1.0	1096.8488	Love
1098.6271	1.0	1096.8488	Love
1098.6578	1.0	1096.8488	Love
1098.81335	1.0	1096.8488	Love
1098.83455	1.0	1096.8488	Love
1098.8453	1.0	1096.8488	Love
1098.85455	1.0	1096.8488	Love
1098.8675	1.0	1096.8488	Love
1098.8921	1.0	1096.8488	Love
1098.9149	1.0	1096.8488	Love
1098.93115	1.0	1096.8488	Love
1098.9401	1.0	1096.8488	Love
1098.95465	1.0	1096.8488	Love
1098.96935	1.0	1096.8488	Love
1099.40525	1.0	1096.8488	Love
1099.65055	1.0	1096.8488	Love
1100.84425	1.0	1096.8488	Love
1100.8899	1.0	1096.8488	Love
1100.9066	1.0	1096.8488	Love
1100.9132	1.0	1096.8488	Love
1100.92935	1.0	1096.8488	Love
1101.53225	1.0	1096.8488	Love
1102.06605	1.0	1096.8488	Love
1102.20645	1.0	1096.8488	Love
1102.44375	1.0	1096.8488	Love
1102.6035	1.0	1096.8488	Love
1102.7481	1.0	1096.8488	Love
1102.77085	1.0	1096.8488	Love
1102.79195	1.0	1096.8488	Love
1102.88815	1.0	1096.8488	Love
1102.97405	1.0	1096.8488	Love
1103.00485	1.0	1096.8488	Love
1103.02715	1.0	1096.8488	Love
1103.0445	1.0	1096.8488	Love
1103.0617	1.0	1096.8488	Love
1103.0822	1.0	1096.8488	Love
1103.11495	1.0	1096.8488	Love
1103.1448	1.0	1096.8488	Love
1103.16375	1.0	1096.8488	Love
1103.33305	1.0	1096.8488	Love
1103.45485	1.0	1096.8488	Love
1103.5768	0.0	1096.8488	Love
1103.66775	1.0	1096.8488	Love
1104.34265	1.0	1096.8488	Love
1104.40705	1.0	1096.8488	Love
1104.42175	1.0	1096.8488	Love
1105.1854	1.0	1096.8488	Love
1105.3628	1.0	1096.8488	Love
1105.87205	1.0	1096.8488	Love
1106.0837	1.0	1096.8488	Love
1106.20735	1.0	1096.8488	Love
1106.2812	1.0	1096.8488	Love
1106.32505	1.0	1096.8488	Love
1106.3639	1.0	1096.8488	Love
1106.40385	1.0	1096.8488	Love
1106.424	1.0	1096.8488	Love
1106.44295	1.0	1096.8488	Love
1106.44935	1.0	1096.8488	Love
1106.46235	1.0	1096.8488	Love
1106.46895	1.0	1096.8488	Love
1106.4848	1.0	1096.8488	Love
1106.4935	1.0	1096.8488	Love
1106.51145	1.0	1096.8488	Love
1106.52335	1.0	1096.8488	Love
1106.5542	1.0	1096.8488	Love
1106.5743	1.0	1096.8488	Love
1106.58785	1.0	1096.8488	Love
1106.60315	1.0	1096.8488	Love
1106.6283	1.0	1096.8488	Love
1106.82675	1.0	1096.8488	Love
1106.9028	1.0	1096.8488	Love
1106.94485	1.0	1096.8488	Love
1106.961	1.0	1096.8488	Love
1106.97265	1.0	1096.8488	Love
1106.9805	1.0	1096.8488	Love
1107.18765	1.0	1096.8488	Love
1109.9243	1.0	1096.8488	Love
1110.378	1.0	1096.8488	Love
1110.98385	0.0	1096.8488	Love
1111.79985	1.0	1096.8488	Love
1112.0428	1.0	1096.8488	Love
1112.446	1.0	1096.8488	Love
1113.0583	1.0	1096.8488	Love
1113.25895	1.0	1096.8488	Love
1113.44625	1.0	1096.8488	Love
1113.827	1.0	1113.5668	Happiness
1114.13755	1.0	1113.5668	Happiness
1114.3043	1.0	1113.5668	Happiness
1114.47535	1.0	1113.5668	Happiness
1114.50205	1.0	1113.5668	Happiness
1114.76265	1.0	1113.5668	Happiness
1114.7811	1.0	1113.5668	Happiness
1114.7837	1.0	1113.5668	Happiness
1114.78575	1.0	1113.5668	Happiness
1114.8188	1.0	1113.5668	Happiness
1114.83715	1.0	1113.5668	Happiness
1115.0185	1.0	1113.5668	Happiness
1115.02125	1.0	1113.5668	Happiness
1115.0238	1.0	1113.5668	Happiness
1115.05515	1.0	1113.5668	Happiness
1115.0653	1.0	1113.5668	Happiness
1115.26165	1.0	1113.5668	Happiness
1115.2957	1.0	1113.5668	Happiness
1115.3048	1.0	1113.5668	Happiness
1115.9523	1.0	1113.5668	Happiness
1115.95455	1.0	1113.5668	Happiness
1115.98015	1.0	1113.5668	Happiness
1115.98655	1.0	1113.5668	Happiness
1115.995	1.0	1113.5668	Happiness
1116.00375	1.0	1113.5668	Happiness
1116.03435	1.0	1113.5668	Happiness
1116.04575	1.0	1113.5668	Happiness
1116.30235	1.0	1113.5668	Happiness
1116.33405	1.0	1113.5668	Happiness
1116.33825	1.0	1113.5668	Happiness
1117.56245	1.0	1113.5668	Happiness
1117.5709	1.0	1113.5668	Happiness
1117.5799	1.0	1113.5668	Happiness
1117.58965	1.0	1113.5668	Happiness
1117.59845	1.0	1113.5668	Happiness
1117.69535	1.0	1113.5668	Happiness
1117.69845	1.0	1113.5668	Happiness
1117.84065	1.0	1113.5668	Happiness
1118.0198	0.0	1113.5668	Happiness
1118.2302	1.0	1113.5668	Happiness
1118.23435	1.0	1113.5668	Happiness
1119.414	1.0	1113.5668	Happiness
1119.79125	1.0	1113.5668	Happiness
1119.7957	1.0	1113.5668	Happiness
1119.82895	1.0	1113.5668	Happiness
1119.85025	1.0	1113.5668	Happiness
1119.8877	1.0	1113.5668	Happiness
1119.947	1.0	1113.5668	Happiness
1120.09075	1.0	1113.5668	Happiness
1120.19405	1.0	1113.5668	Happiness
1120.41665	1.0	1113.5668	Happiness
1120.70465	0.0	1113.5668	Happiness
1120.8958	0.0	1113.5668	Happiness
1121.06515	1.0	1113.5668	Happiness
1121.1116	1.0	1113.5668	Happiness
1121.23605	1.0	1113.5668	Happiness
1121.29735	1.0	1113.5668	Happiness
