 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
9668.06515	1.0	9665.8975	love
9668.06805	0.0	9665.8975	love
9668.07375	0.0	9665.8975	love
9668.2641	0.0	9665.8975	love
9668.4049	0.0	9665.8975	love
9668.4109	0.0	9665.8975	love
9668.42585	1.0	9665.8975	love
9668.55655	0.0	9665.8975	love
9668.5623	0.0	9665.8975	love
9668.5936	1.0	9665.8975	love
9668.6493	1.0	9665.8975	love
9668.70045	0.0	9665.8975	love
9668.7061	0.0	9665.8975	love
9668.7134	1.0	9665.8975	love
9668.82765	0.0	9665.8975	love
9668.83335	0.0	9665.8975	love
9668.86195	1.0	9665.8975	love
9668.95185	0.0	9665.8975	love
9668.9574	0.0	9665.8975	love
9669.10895	0.0	9665.8975	love
9669.1143	0.0	9665.8975	love
9669.1826	1.0	9665.8975	love
9669.24515	0.0	9665.8975	love
9669.251	0.0	9665.8975	love
9669.2963	1.0	9665.8975	love
9669.37935	0.0	9665.8975	love
9669.38505	0.0	9665.8975	love
9669.50905	0.0	9665.8975	love
9669.51445	0.0	9665.8975	love
9669.6283	0.0	9665.8975	love
9669.6341	0.0	9665.8975	love
9669.7322	0.0	9665.8975	love
9669.73795	0.0	9665.8975	love
9669.8457	1.0	9665.8975	love
9669.85185	0.0	9665.8975	love
9669.8575	0.0	9665.8975	love
9669.97515	0.0	9665.8975	love
9669.98085	0.0	9665.8975	love
9670.09995	0.0	9665.8975	love
9670.10555	0.0	9665.8975	love
9670.21365	0.0	9665.8975	love
9670.21925	0.0	9665.8975	love
9670.3533	0.0	9665.8975	love
9670.35915	0.0	9665.8975	love
9670.49565	0.0	9665.8975	love
9670.5013	0.0	9665.8975	love
9670.56305	1.0	9665.8975	love
9670.62535	1.0	9665.8975	love
9670.6322	0.0	9665.8975	love
9670.63775	0.0	9665.8975	love
9670.65495	1.0	9665.8975	love
9670.7156	1.0	9665.8975	love
9670.7795	0.0	9665.8975	love
9670.78535	0.0	9665.8975	love
9670.81275	1.0	9665.8975	love
9670.8902	1.0	9665.8975	love
9670.9111	1.0	9665.8975	love
9670.93765	0.0	9665.8975	love
9670.9437	0.0	9665.8975	love
9671.03535	1.0	9665.8975	love
9671.07575	0.0	9665.8975	love
9671.08105	0.0	9665.8975	love
9671.22175	0.0	9665.8975	love
9671.2276	0.0	9665.8975	love
9671.37275	0.0	9665.8975	love
9671.37865	0.0	9665.8975	love
9671.51735	0.0	9665.8975	love
9671.52325	0.0	9665.8975	love
9671.6669	0.0	9665.8975	love
9671.6729	0.0	9665.8975	love
9671.7932	0.0	9665.8975	love
9671.79895	0.0	9665.8975	love
9671.92605	0.0	9665.8975	love
9671.9319	0.0	9665.8975	love
9672.0607	0.0	9665.8975	love
9672.06645	0.0	9665.8975	love
9672.1907	0.0	9665.8975	love
9672.1964	0.0	9665.8975	love
9672.31545	0.0	9665.8975	love
9672.3213	0.0	9665.8975	love
9672.43095	1.0	9665.8975	love
9672.44905	0.0	9665.8975	love
9672.45485	0.0	9665.8975	love
9672.5619	0.0	9665.8975	love
9672.5675	0.0	9665.8975	love
9672.6877	0.0	9665.8975	love
9672.69345	0.0	9665.8975	love
9672.8008	0.0	9665.8975	love
9672.80655	0.0	9665.8975	love
9672.93345	0.0	9665.8975	love
9672.93895	0.0	9665.8975	love
